run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.returns_std_dev,metrics.returns_median,metrics.total_net_sales_median,metrics.net_quantity_median,metrics.net_quantity_mean,metrics.gross_sales_mean,metrics.discounts_mean,metrics.net_quantity_std_dev,metrics.discounts_std_dev,metrics.total_net_sales_std_dev,metrics.total_net_sales_mean,metrics.gross_sales_median,metrics.returns_mean,metrics.gross_sales_std_dev,metrics.discounts_median,tags.mlflow.user,tags.mlflow.source.name,tags.operation,tags.mlflow.source.type,tags.changed_at,tags.mlflow.runName
733b8c5781b04223b1e16a6cefcc163f,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/733b8c5781b04223b1e16a6cefcc163f/artifacts,2023-07-28 11:58:54.331000+00:00,2023-07-28 11:58:58.472000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-28 15:13:53.513657,2023-07-28 15:13:53
442fa84246604170aa684e41c8c62fb1,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/442fa84246604170aa684e41c8c62fb1/artifacts,2023-07-28 11:58:50.742000+00:00,2023-07-28 11:58:54.298000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-21 11:40:45.024228,2023-07-21 11:40:45
167705f253ed4c4095ffffda6cb40761,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/167705f253ed4c4095ffffda6cb40761/artifacts,2023-07-28 11:58:46.278000+00:00,2023-07-28 11:58:50.715000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-21 11:09:28.403702,2023-07-21 11:09:28
41f8e49731894c5c975a678719f4e5d8,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/41f8e49731894c5c975a678719f4e5d8/artifacts,2023-07-28 11:58:41.839000+00:00,2023-07-28 11:58:46.246000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-21 11:06:37.356444,2023-07-21 11:06:37
72fb5bbceebe42e08006fa3f72d5f10a,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/72fb5bbceebe42e08006fa3f72d5f10a/artifacts,2023-07-28 11:58:37.777000+00:00,2023-07-28 11:58:41.807000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-21 10:35:48.999015,2023-07-21 10:35:48
dfb5cb26b9014f87aedd094979956a2d,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/dfb5cb26b9014f87aedd094979956a2d/artifacts,2023-07-28 11:58:33.595000+00:00,2023-07-28 11:58:37.753000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-21 10:29:17.247918,2023-07-21 10:29:17
9579c95c0d9d4ee2b90d0d80deca50ca,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/9579c95c0d9d4ee2b90d0d80deca50ca/artifacts,2023-07-28 11:58:29.475000+00:00,2023-07-28 11:58:33.562000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-21 10:27:42.389928,2023-07-21 10:27:42
d16a8a0e3a1c4da4a986635d6052a9bf,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/d16a8a0e3a1c4da4a986635d6052a9bf/artifacts,2023-07-28 11:58:25.473000+00:00,2023-07-28 11:58:29.462000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-21 10:22:13.638545,2023-07-21 10:22:13
da21db9376b74506a41de5f977960fc8,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/da21db9376b74506a41de5f977960fc8/artifacts,2023-07-28 11:58:21.562000+00:00,2023-07-28 11:58:25.440000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-20 18:08:22.303536,2023-07-20 18:08:22
a1a32f1348434e07bbb1928a612d2348,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/a1a32f1348434e07bbb1928a612d2348/artifacts,2023-07-28 11:58:17.280000+00:00,2023-07-28 11:58:21.529000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-20 17:34:12.109977,2023-07-20 17:34:12
c007f18ba5c740348477adaf70bba07d,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/c007f18ba5c740348477adaf70bba07d/artifacts,2023-07-28 11:58:12.646000+00:00,2023-07-28 11:58:17.248000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-20 15:39:17.829699,2023-07-20 15:39:17
8dc1cb4067394ba1a84e7c22f218061f,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/8dc1cb4067394ba1a84e7c22f218061f/artifacts,2023-07-28 11:58:08.130000+00:00,2023-07-28 11:58:12.623000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-20 14:27:30.400042,2023-07-20 14:27:30
7e02d768e4524e6fb3a532b918fb765e,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/7e02d768e4524e6fb3a532b918fb765e/artifacts,2023-07-28 11:58:03.782000+00:00,2023-07-28 11:58:08.097000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,INSERT,LOCAL,2023-07-20 14:03:18.556567,2023-07-20 14:03:18
aa111412efec480f9e0b530ae2db5e51,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/aa111412efec480f9e0b530ae2db5e51/artifacts,2023-07-28 11:57:59.615000+00:00,2023-07-28 11:58:03.740000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,DELETE,LOCAL,2023-07-20 12:29:44.024608,2023-07-20 12:29:44
24b7bdde9a8a4b389e009a7a1f13334d,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/24b7bdde9a8a4b389e009a7a1f13334d/artifacts,2023-07-28 11:57:55.206000+00:00,2023-07-28 11:57:59.583000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,DELETE,LOCAL,2023-07-20 10:51:34.570222,2023-07-20 10:51:34
2153a7cb2c5448d3b0163f21debb8b7d,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/2153a7cb2c5448d3b0163f21debb8b7d/artifacts,2023-07-28 11:57:50.354000+00:00,2023-07-28 11:57:55.180000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,DELETE,LOCAL,2023-07-20 10:39:42.724237,2023-07-20 10:39:42
1f60b27862b74ec989c0bf97b2f30e87,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/1f60b27862b74ec989c0bf97b2f30e87/artifacts,2023-07-28 11:57:46.654000+00:00,2023-07-28 11:57:50.307000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,DELETE,LOCAL,2023-07-20 10:18:48.190631,2023-07-20 10:18:48
a97bc149cc5248ec96f1f16cd3ed51c4,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/a97bc149cc5248ec96f1f16cd3ed51c4/artifacts,2023-07-28 11:57:42.896000+00:00,2023-07-28 11:57:46.622000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,DELETE,LOCAL,2023-07-20 10:18:48.190631,2023-07-20 10:18:48
5e3ede82df054995a9edf668c6506809,202011017208657217,FINISHED,file:///C:/Users/user/Desktop/Mlflow_minio_postgresql/mlruns/202011017208657217/5e3ede82df054995a9edf668c6506809/artifacts,2023-07-28 11:57:38.867000+00:00,2023-07-28 11:57:42.864000+00:00,486165.0272649539,1321.5,4001.6,1248.5,90658.0625,91334059424.75,150271.1,298704.31042966637,405333.38550214353,2777567.165085225,799062.6625,3784.5,170478.75,365335833258.3048,1173.0,user,changes_log.py,DELETE,LOCAL,2023-07-20 10:18:48.190631,2023-07-20 10:18:48
